ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
AL061928,UNNAMED,19281010,0,  , TS,16.7N,35.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011929,UNNAMED,19290627,0,  , TS,21.3N,93.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,19290919,0,  , TD,23.0N,63.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031929,UNNAMED,19290925,0,  , TD,32.0N,66.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041929,UNNAMED,19291015,0,  , TS,31.8N,37.4W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051929,UNNAMED,19291019,1200,  , TD,26.5N,51.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011930,UNNAMED,19300821,1800,  , TS,20.6N,54.5W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,19300829,0,  , TD,12.8N,43.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031930,UNNAMED,19301018,1200,  , TD,20.0N,95.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011931,UNNAMED,19310624,1200,  , TD,18.0N,87.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021931,UNNAMED,19310711,600,  , TD,15.7N,82.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031931,UNNAMED,19310810,1800,  , TD,13.5N,61.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041931,UNNAMED,19310816,600,  , TD,14.2N,59.3W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051931,UNNAMED,19310901,0,  , TD,18.6N,60.9W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061931,UNNAMED,19310906,1800,  , TD,12.4N,62.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071931,UNNAMED,19310908,1800,  , TS,15.2N,53.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081931,UNNAMED,19310923,600,  , TD,18.5N,51.7W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091931,UNNAMED,19311013,1200,  , TD,24.8N,75.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101931,UNNAMED,19311018,1200,  , TD,17.2N,85.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111931,UNNAMED,19311101,1200,  , TD,17.5N,83.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121931,UNNAMED,19311111,1200,  , TD,11.5N,79.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131931,UNNAMED,19311122,600,  , TS,22.0N,63.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011932,UNNAMED,19320505,1200,  , TD,14.7N,75.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021932,UNNAMED,19320812,0,  , TS,22.0N,90.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,19320826,1800,  , TD,20.5N,69.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041932,UNNAMED,19320830,1800,  , TD,18.8N,63.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051932,UNNAMED,19320904,0,  , TS,36.8N,47.2W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061932,UNNAMED,19320909,600,  , TS,19.2N,93.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071932,UNNAMED,19320916,0,  , TS,30.4N,41.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081932,UNNAMED,19320918,0,  , TD,20.8N,95.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091932,UNNAMED,19320925,600,  , TS,16.8N,56.7W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101932,UNNAMED,19320928,0,  , TS,35.5N,49.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111932,UNNAMED,19321007,0,  , TD,15.6N,82.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121932,UNNAMED,19321008,0,  , TD,23.6N,57.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131932,UNNAMED,19321018,0,  , TS,25.5N,42.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141932,UNNAMED,19321030,600,  , TD,15.0N,55.4W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151932,UNNAMED,19321103,600,  , TS,13.8N,47.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011933,UNNAMED,19330514,1200,  , TS,13.3N,82.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021933,UNNAMED,19330624,1200,  , TD,9.0N,42.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031933,UNNAMED,19330714,0,  , TD,14.9N,60.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041933,UNNAMED,19330724,1200,  , TD,31.0N,57.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,19330724,1200,  , TD,14.0N,54.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061933,UNNAMED,19330813,1200,  , TD,12.3N,21.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071933,UNNAMED,19330814,0,  , TD,14.2N,65.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081933,UNNAMED,19330822,600,  , TD,12.6N,24.9W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091933,UNNAMED,19330823,1200,  , TD,21.2N,63.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101933,UNNAMED,19330826,1800,  , TD,18.9N,92.3W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111933,UNNAMED,19330831,600,  , TS,18.1N,56.4W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121933,UNNAMED,19330908,0,  , TD,15.4N,56.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131933,UNNAMED,19330910,1200,  , TD,16.5N,87.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141933,UNNAMED,19330916,600,  , TD,11.3N,57.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151933,UNNAMED,19330924,1200,  , TS,29.4N,35.0W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161933,UNNAMED,19331001,0,  , TD,20.5N,70.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171933,UNNAMED,19331001,600,  , TS,15.3N,81.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL181933,UNNAMED,19331025,600,  , TD,13.5N,80.1W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL191933,UNNAMED,19331026,0,  , EX,27.8N,75.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL201933,UNNAMED,19331115,1200,  , TD,11.2N,79.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011934,UNNAMED,19340604,1200,  , TD,17.0N,87.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021934,UNNAMED,19340712,0,  , TD,30.7N,79.4W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031934,UNNAMED,19340722,600,  , TD,32.1N,79.4W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041934,UNNAMED,19340820,1800,  , TS,13.5N,57.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051934,UNNAMED,19340826,600,  , TS,27.4N,89.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061934,UNNAMED,19340901,0,  , EX,28.8N,72.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071934,UNNAMED,19340905,600,  , TS,23.9N,74.2W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081934,UNNAMED,19340916,1200,  , TS,13.2N,57.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091934,UNNAMED,19340918,0,  , TD,14.4N,22.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101934,UNNAMED,19341001,1200,  , TS,26.1N,38.3W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111934,UNNAMED,19341001,1200,  , TD,20.6N,84.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121934,UNNAMED,19341019,1800,  , TD,15.3N,76.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131934,UNNAMED,19341120,600,  , TS,22.7N,60.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011935,UNNAMED,19350515,0,  , TD,17.0N,68.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021935,UNNAMED,19350816,600,  , TD,10.9N,56.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031935,UNNAMED,19350829,600,  , TD,23.3N,68.8W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041935,UNNAMED,19350830,0,  , TD,20.5N,86.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051935,UNNAMED,19350923,600,  , TD,14.8N,74.7W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061935,UNNAMED,19351018,1200,  , TD,13.2N,81.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071935,UNNAMED,19351030,600,  , TS,32.3N,60.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081935,UNNAMED,19351103,0,  , TD,34.0N,61.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011936,UNNAMED,19360612,0,  , TD,18.1N,87.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021936,UNNAMED,19360619,600,  , TD,22.3N,90.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031936,UNNAMED,19360626,1800,  , TS,26.2N,95.5W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041936,UNNAMED,19360726,600,  , TD,23.2N,84.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051936,UNNAMED,19360727,600,  , TD,23.6N,74.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061936,UNNAMED,19360804,600,  , TD,18.8N,60.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071936,UNNAMED,19360807,1800,  , TD,26.6N,87.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081936,UNNAMED,19360815,600,  , TS,20.6N,86.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091936,UNNAMED,19360820,600,  , TD,25.5N,76.3W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101936,UNNAMED,19360825,1800,  , TD,13.3N,25.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111936,UNNAMED,19360828,0,  , TD,18.1N,86.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121936,UNNAMED,19360907,600,  , TS,20.8N,57.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131936,UNNAMED,19360908,600,  , TD,13.1N,48.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141936,UNNAMED,19360909,1200,  , TD,19.0N,94.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151936,UNNAMED,19360918,1800,  , TD,19.0N,59.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161936,UNNAMED,19361009,1800,  , TS,20.3N,91.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171936,UNNAMED,19361202,1200,  , EX,27.0N,27.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011937,UNNAMED,19370729,0,  , TD,26.5N,85.7W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021937,UNNAMED,19370802,1800,  , TD,22.8N,75.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031937,UNNAMED,19370824,1200,  , TD,17.5N,61.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041937,UNNAMED,19370909,0,  , TS,17.9N,54.5W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051937,UNNAMED,19370910,600,  , TS,31.3N,65.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061937,UNNAMED,19370913,600,  , TS,17.0N,56.4W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071937,UNNAMED,19370916,1200,  , TS,23.1N,94.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081937,UNNAMED,19370920,600,  , HU,15.2N,43.3W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091937,UNNAMED,19370926,600,  , TD,23.2N,79.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101937,UNNAMED,19371002,0,  , TS,24.5N,87.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111937,UNNAMED,19371018,1200,  , EX,35.4N,45.3W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011938,UNNAMED,19380101,1200,  , EX,32.3N,40.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021938,UNNAMED,19380808,600,  , TS,17.5N,62.3W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031938,UNNAMED,19380810,0,  , TS,11.2N,58.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041938,UNNAMED,19380823,600,  , TS,13.9N,73.8W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051938,UNNAMED,19380909,1200,  , TD,13.0N,46.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061938,UNNAMED,19380909,1200,  , TD,12.8N,19.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071938,UNNAMED,19381010,1800,  , TD,16.0N,87.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081938,UNNAMED,19381016,1200,  , TD,32.0N,64.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091938,UNNAMED,19381107,600,  , TS,20.2N,72.4W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011939,UNNAMED,19390612,600,  , TD,17.6N,87.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021939,UNNAMED,19390807,1800,  , TD,19.3N,63.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031939,UNNAMED,19390815,0,  , TD,31.4N,62.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041939,UNNAMED,19390923,0,  , TS,19.3N,94.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051939,UNNAMED,19391011,1200,  , TD,17.5N,62.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061939,UNNAMED,19391028,1200,  , TD,15.0N,82.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011940,UNNAMED,19400519,1200,  , TS,22.0N,71.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021940,UNNAMED,19400803,1200,  , TD,28.5N,83.1W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031940,UNNAMED,19400805,1800,  , TS,18.9N,64.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041940,UNNAMED,19400826,1200,  , TD,26.2N,65.3W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051940,UNNAMED,19400907,1800,  , TD,15.2N,47.3W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061940,UNNAMED,19400918,1200,  , TD,12.0N,81.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071940,UNNAMED,19400922,0,  , TS,29.3N,49.4W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081940,UNNAMED,19401020,0,  , TD,12.0N,79.1W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091940,UNNAMED,19401024,1800,  , TS,22.0N,72.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011941,UNNAMED,19410911,0,  , TD,27.1N,86.7W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021941,UNNAMED,19410917,1200,  , TD,23.7N,88.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031941,UNNAMED,19410918,0,  , TD,26.8N,78.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041941,UNNAMED,19410923,1800,  , TD,13.7N,60.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051941,UNNAMED,19411003,1800,  , TS,21.2N,62.4W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061941,UNNAMED,19411015,600,  , TD,20.7N,69.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011942,UNNAMED,19420803,0,  , TD,16.2N,85.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021942,UNNAMED,19420817,1200,  , TD,19.0N,85.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031942,UNNAMED,19420823,1200,  , TD,14.8N,74.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041942,UNNAMED,19420825,600,  , HU,27.5N,62.5W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051942,UNNAMED,19420915,1800,  , TS,12.5N,58.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061942,UNNAMED,19420918,1200,  , TS,35.0N,65.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071942,UNNAMED,19420927,600,  , TS,29.8N,63.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081942,UNNAMED,19420930,1200,  , TD,24.0N,71.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091942,UNNAMED,19421010,600,  , TS,29.6N,71.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101942,UNNAMED,19421013,1200,  , TD,19.4N,76.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111942,UNNAMED,19421105,0,  , TS,21.8N,72.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011943,UNNAMED,19430725,1800,  , TS,28.0N,87.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021943,UNNAMED,19430813,1200,  , TS,17.1N,60.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031943,UNNAMED,19430819,600,  , TS,13.5N,55.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041943,UNNAMED,19430901,600,  , TS,24.5N,59.5W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051943,UNNAMED,19430913,0,  , TD,26.0N,77.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061943,UNNAMED,19430915,1800,  , TS,23.8N,93.9W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071943,UNNAMED,19430928,600,  , TS,29.0N,65.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081943,UNNAMED,19431001,600,  , TS,24.0N,60.7W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091943,UNNAMED,19431011,600,  , TS,12.7N,60.5W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101943,UNNAMED,19431020,1200,  , TD,16.0N,81.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011944,UNNAMED,19440713,600,  , TD,19.6N,68.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021944,UNNAMED,19440724,600,  , TS,13.4N,56.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031944,UNNAMED,19440730,1200,  , TS,21.5N,69.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041944,UNNAMED,19440816,1800,  , TS,12.1N,59.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051944,UNNAMED,19440818,1200,  , TD,20.5N,85.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061944,UNNAMED,19440909,0,  , TD,25.0N,95.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071944,UNNAMED,19440909,600,  , TS,20.8N,58.5W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081944,UNNAMED,19440919,600,  , TS,19.3N,83.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091944,UNNAMED,19440921,1200,  , TS,17.1N,41.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101944,UNNAMED,19440930,0,  , TS,33.1N,44.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111944,UNNAMED,19440930,600,  , TS,14.4N,59.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121944,UNNAMED,19441011,0,  , TS,35.5N,40.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131944,UNNAMED,19441012,1200,  , TD,16.0N,80.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141944,UNNAMED,19441101,0,  , TD,12.2N,81.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011945,UNNAMED,19450620,1200,  , TS,19.0N,85.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021945,UNNAMED,19450719,600,  , TD,25.7N,90.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031945,UNNAMED,19450802,0,  , TS,13.6N,58.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041945,UNNAMED,19450817,1800,  , TS,17.4N,53.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051945,UNNAMED,19450824,0,  , TS,20.5N,94.4W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061945,UNNAMED,19450829,600,  , TS,13.6N,82.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071945,UNNAMED,19450903,1800,  , TD,21.0N,84.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081945,UNNAMED,19450909,1200,  , TS,16.4N,58.3W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091945,UNNAMED,19450912,0,  , HU,19.0N,58.5W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101945,UNNAMED,19451002,600,  , TS,15.5N,81.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111945,UNNAMED,19451010,1200,  , TD,14.0N,77.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011946,UNNAMED,19460613,1200,  , TD,27.5N,86.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021946,UNNAMED,19460705,600,  , EX,31.4N,79.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031946,UNNAMED,19460825,0,  , TS,21.0N,94.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041946,UNNAMED,19460912,0,  , TS,23.5N,79.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
